order_id,date_id,order_date,customer_id,channel_id,promo_id,subtotal,discount_amount,tax_rate,total
445,126,2022-05-06,1678,1,,497.38,0,0.04,517.28
446,126,2022-05-06,1287,2,,148.25,0,0.0625,157.52
447,127,2022-05-07,705,2,,145.62,0,0.065,155.09
448,127,2022-05-07,1588,1,,99.58,0,0.04,103.56
449,127,2022-05-07,511,2,,493.36,0,0.0485,517.29
450,127,2022-05-07,138,2,,1406.25,0,0.065,1497.66
451,128,2022-05-08,1698,1,,545.1,0,0.045,569.63
452,128,2022-05-08,1907,1,,715.86,0,0.0625,760.6
453,128,2022-05-08,845,3,,60.32,0,0.0685,64.45
454,128,2022-05-08,1934,3,,33.04,0,0.0575,34.94
455,129,2022-05-09,685,1,,352.6,0,0.06,373.76
456,129,2022-05-09,548,1,,467.71,0,0.0575,494.6
457,129,2022-05-09,1786,3,,64.66,0,0.0475,67.73
458,129,2022-05-09,915,2,,385.12,0,0.06875,411.6
459,130,2022-05-10,424,2,,1131.32,0,0.065,1204.86
460,130,2022-05-10,1620,3,,414.77,0,0.0725,444.84
461,130,2022-05-10,950,2,,441.34,0,0.0635,469.37
462,130,2022-05-10,1995,1,,178.39,0,0.0685,190.61
463,131,2022-05-11,1819,2,,676.7,0,0,676.7
464,131,2022-05-11,1828,2,,1489.85,0,0.0625,1582.97
465,131,2022-05-11,545,2,,581.43,0,0.065,619.22
466,131,2022-05-11,802,2,,1244.06,0,0.07,1331.14
467,132,2022-05-12,1990,2,,393.1,0,0.045,410.79
468,132,2022-05-12,1631,1,,1278.35,0,0.045,1335.88
469,132,2022-05-12,104,2,,1302.33,0,0.029,1340.1
470,132,2022-05-12,349,2,,695.91,0,0.065,741.14
471,133,2022-05-13,1062,1,,509.57,0,0.0725,546.51
472,133,2022-05-13,1755,2,,191.16,0,0.04,198.81
473,133,2022-05-13,631,3,,665.35,0,0.045,695.29
474,133,2022-05-13,1559,1,,910.25,0,0.0485,954.4
475,134,2022-05-14,1596,2,,100.23,0,0.06,106.24
476,134,2022-05-14,1333,3,,251.35,0,0.06875,268.63
477,134,2022-05-14,148,3,,277.94,0,0.045,290.45
478,134,2022-05-14,1660,1,,190.3,0,0.04,197.91
479,135,2022-05-15,565,1,,580.19,0,0.045,606.3
480,135,2022-05-15,1245,3,,77.4,0,0.065,82.43
481,135,2022-05-15,759,1,,197.51,0,0.08,213.31
482,135,2022-05-15,1230,2,,921.42,0,0.0625,979.01
483,136,2022-05-16,1307,1,,161.58,0,0.0685,172.65
484,136,2022-05-16,1296,1,,788.27,0,0.0685,842.27
485,136,2022-05-16,1173,2,,397.34,0,0.0625,422.17
486,136,2022-05-16,1809,1,,167.55,0,0.07,179.28
487,137,2022-05-17,1278,3,,144.56,0,0.08,156.12
488,137,2022-05-17,1676,3,,536.7,0,0.0625,570.24
489,137,2022-05-17,1939,3,,96.21,0,0.0685,102.8
490,137,2022-05-17,1536,1,,187.75,0,0.065,199.95
491,138,2022-05-18,57,1,,1060.11,0,0.0725,1136.97
492,138,2022-05-18,682,2,,56.83,0,0.0445,59.36
493,138,2022-05-18,1685,2,,69.15,0,0.065,73.64
494,138,2022-05-18,1355,3,,40.62,0,0.0625,43.16
495,139,2022-05-19,911,2,,223,0,0,223
496,139,2022-05-19,778,1,,1194.62,0,0.065,1272.27
497,139,2022-05-19,471,3,,1413.37,0,0,1413.37
498,139,2022-05-19,1206,2,,96,0,0.06,101.76
499,140,2022-05-20,1066,1,,91,0,0.08,98.28
500,140,2022-05-20,1213,2,,615.12,0,0.06,652.03
501,140,2022-05-20,1828,1,,164.7,0,0.0625,174.99
502,140,2022-05-20,90,2,,659.56,0,0.06,699.13
503,141,2022-05-21,60,3,,1519.8,0,0.0475,1591.99
504,141,2022-05-21,759,3,,89.03,0,0.08,96.15
505,141,2022-05-21,19,1,,1208.29,0,0.0725,1295.89
506,141,2022-05-21,422,3,,1915.85,0,0.0725,2054.75
507,142,2022-05-22,1296,1,,611.76,0,0.0685,653.67
508,142,2022-05-22,371,2,,957.46,0,0.06,1014.91
509,142,2022-05-22,1730,1,,75.08,0,0,75.08
510,142,2022-05-22,531,1,,337.32,0,0.07,360.93
511,143,2022-05-23,1235,1,,271.51,0,0.056,286.71
512,143,2022-05-23,1407,3,,265.76,0,0.06,281.71
513,143,2022-05-23,759,1,,173.84,0,0.08,187.75
514,143,2022-05-23,879,2,,45.39,0,0.0635,48.27
515,144,2022-05-24,674,2,,19.92,0,0.065,21.21
516,144,2022-05-24,1272,1,,433.34,0,0.0625,460.42
517,144,2022-05-24,1595,1,,1005.45,0,0.04,1045.67
518,144,2022-05-24,714,2,,228,0,0.0475,238.83
519,145,2022-05-25,359,1,,150.25,0,0.06,159.26
520,145,2022-05-25,1893,2,,295.99,0,0,295.99
521,145,2022-05-25,1826,3,,126.29,0,0.06,133.87
522,145,2022-05-25,1004,3,,291.35,0,0.0445,304.32
523,146,2022-05-26,1668,3,,170.49,0,0.0625,181.15
524,146,2022-05-26,836,1,,289.42,0,0.065,308.23
525,146,2022-05-26,1502,1,,484.67,0,0.065,516.17
526,146,2022-05-26,1685,1,,523.17,0,0.065,557.18
527,147,2022-05-27,484,2,,931.47,0,0.0625,989.69
528,147,2022-05-27,467,3,,719.74,0,0.045,752.13
529,147,2022-05-27,1638,1,,261.26,0,0.06875,279.22
530,147,2022-05-27,1566,1,,463.11,0,0.0475,485.11
531,148,2022-05-28,1975,3,,83.43,0,0.045,87.18
532,148,2022-05-28,1425,3,,134.93,0,0.0685,144.17
533,148,2022-05-28,1086,1,,880.23,0,0.06,933.04
534,148,2022-05-28,892,2,,104.94,0,0.04,109.14
535,149,2022-05-29,525,3,,96.67,0,0.0475,101.26
536,149,2022-05-29,460,2,,944.33,0,0.065,1005.71
537,149,2022-05-29,1230,2,,260.76,0,0.0625,277.06
538,149,2022-05-29,925,2,,124.94,0,0.06,132.44
539,150,2022-05-30,488,1,,438.08,0,0.0575,463.27
540,150,2022-05-30,448,3,,823.82,0,0.0445,860.48
541,150,2022-05-30,266,1,,430.49,0,0.08,464.93
542,150,2022-05-30,1965,2,,939.85,0,0.0485,985.43
543,151,2022-05-31,607,3,,62.56,0,0.056,66.06
544,151,2022-05-31,1271,1,,256.71,0,0.045,268.26
545,151,2022-05-31,1077,1,,438.68,0,0.08,473.77
546,151,2022-05-31,1083,1,,58.78,0,0.06,62.31
547,152,2022-06-01,360,2,,1113.1,0,0.0625,1182.67
548,152,2022-06-01,1347,3,,204.24,0,0.0625,217.01
549,152,2022-06-01,1847,2,,157.41,0,0.0445,164.41
550,152,2022-06-01,369,1,,701.88,0,0.0625,745.75
551,153,2022-06-02,1960,1,,303.22,0,0.0685,323.99
552,153,2022-06-02,284,1,,1762.09,0,0.06,1867.82
553,153,2022-06-02,1438,1,,244.65,0,0.0635,260.19
554,153,2022-06-02,209,3,,1091.52,0,0.06875,1166.56
555,154,2022-06-03,944,2,,478.77,0,0.0635,509.17
556,154,2022-06-03,1963,2,,200.74,0,0.0485,210.48
557,154,2022-06-03,16,3,,368.67,0,0.0445,385.08
558,154,2022-06-03,1312,2,,236.5,0,0.065,251.87
559,155,2022-06-04,590,1,,535.83,0,0.0685,572.53
560,155,2022-06-04,851,2,,379.25,0,0.07,405.8
561,155,2022-06-04,1834,2,,112.41,0,0.045,117.47
562,155,2022-06-04,1125,3,,377.28,0,0.06875,403.22
563,155,2022-06-04,1599,3,,152.82,0,0.045,159.7
564,156,2022-06-05,1513,2,,176.21,0,0.0485,184.76
565,156,2022-06-05,1748,2,,465.18,0,0.0445,485.88
566,156,2022-06-05,1736,2,,312.68,0,0.0635,332.54
567,156,2022-06-05,287,1,,426.82,0,0.0445,445.81
568,156,2022-06-05,238,2,,584.95,0,0.07,625.9
569,157,2022-06-06,876,2,,145.45,0,0.0575,153.81
570,157,2022-06-06,1698,1,,1477.7,0,0.045,1544.2
571,157,2022-06-06,842,1,,139.43,0,0.065,148.49
572,157,2022-06-06,980,1,,491.07,0,0.0475,514.4
573,158,2022-06-07,1588,1,,191.36,0,0.04,199.01
574,158,2022-06-07,127,3,,660.63,0,0,660.63
575,158,2022-06-07,1263,2,,967.38,0,0.08,1044.77
576,158,2022-06-07,790,1,,166.39,0,0.06,176.37
577,159,2022-06-08,1492,1,,269.16,0,0.0625,285.98
578,159,2022-06-08,522,1,,638.14,0,0.0625,678.02
579,159,2022-06-08,333,2,,1111.15,0,0.0635,1181.71
580,159,2022-06-08,385,1,,70.22,0,0.0445,73.34
581,160,2022-06-09,847,1,,510.18,0,0.08,550.99
582,160,2022-06-09,1730,2,,503.57,0,0,503.57
583,160,2022-06-09,1051,1,,516.22,0,0.0725,553.65
584,160,2022-06-09,665,1,,154.56,0,0.0625,164.22
585,161,2022-06-10,1884,3,,244.22,0,0.0625,259.48
586,161,2022-06-10,1403,1,,186.54,0,0.0625,198.2
587,161,2022-06-10,374,3,,727.14,0,0.0725,779.86
588,161,2022-06-10,308,2,,578.1,0,0,578.1
589,162,2022-06-11,1948,3,,59.68,0,0.056,63.02
590,162,2022-06-11,136,1,,723.38,0,0.065,770.4
591,162,2022-06-11,1994,3,,398.8,0,0.0485,418.14
592,162,2022-06-11,1188,2,,298.12,0,0.0725,319.73
593,162,2022-06-11,1251,2,,302.54,0,0.06,320.69
594,163,2022-06-12,1373,3,,425.46,0,0.06875,454.71
595,163,2022-06-12,1106,1,,107.45,0,0.0685,114.81
596,163,2022-06-12,816,1,,401.96,0,0.08,434.12
597,163,2022-06-12,107,1,,138.97,0,0,138.97
598,163,2022-06-12,1320,1,,555.48,0,0.056,586.59
599,164,2022-06-13,1803,2,,1278.06,0,0.0725,1370.72
600,164,2022-06-13,436,3,,181.56,0,0.0445,189.64
601,164,2022-06-13,530,2,,362.66,0,0.0685,387.5
602,164,2022-06-13,1929,1,,881.99,0,0.0625,937.11
603,165,2022-06-14,867,3,,369.8,0,0,369.8
604,165,2022-06-14,197,3,,978.03,0,0.0625,1039.16
605,165,2022-06-14,972,2,,39.57,0,0.0685,42.28
606,165,2022-06-14,1540,1,,89.42,0,0.0685,95.55
607,166,2022-06-15,545,3,,322.23,0,0.065,343.17
608,166,2022-06-15,1173,3,,148.61,0,0.0625,157.9
609,166,2022-06-15,935,3,3,377.25,30,0.06875,403.19
610,166,2022-06-15,443,1,3,1563.52,90,0.0685,1670.62
611,167,2022-06-16,1857,2,3,416.39,50,0.0685,444.91
612,167,2022-06-16,594,3,,719.51,0,0.045,751.89
613,167,2022-06-16,1898,3,,741.24,0,0.0485,777.19
614,167,2022-06-16,1646,1,,218.55,0,0.0625,232.21
615,167,2022-06-16,1273,2,3,203,40,0,203
616,168,2022-06-17,1473,1,3,890.52,70,0.06,943.95
617,168,2022-06-17,64,3,,1006.88,0,0.0635,1070.82
618,168,2022-06-17,557,2,,377.17,0,0.08,407.34
619,168,2022-06-17,656,2,3,234.69,40,0,234.69
620,169,2022-06-18,1004,3,3,233.22,20,0.0445,243.6
621,169,2022-06-18,1241,2,,582.21,0,0,582.21
622,169,2022-06-18,1323,1,,539.94,0,0.08,583.14
623,169,2022-06-18,536,2,,595.6,0,0.05125,626.12
624,169,2022-06-18,460,1,,453.88,0,0.065,483.38
625,169,2022-06-18,661,2,,347.9,0,0.06,368.77
626,170,2022-06-19,1635,3,,2031.6,0,0.065,2163.65
627,170,2022-06-19,817,1,3,376.38,50,0.06,398.96
628,170,2022-06-19,705,2,,448.78,0,0.065,477.95
629,170,2022-06-19,1644,2,3,1343.01,100,0.0575,1420.23
630,170,2022-06-19,753,3,,547.04,0,0.0725,586.7
631,170,2022-06-19,1281,3,3,182.14,10,0.07,194.89
632,171,2022-06-20,1798,2,,1088.21,0,0.08,1175.27
633,171,2022-06-20,882,3,,248.27,0,0.0625,263.79
634,171,2022-06-20,462,3,3,987.92,130,0.0625,1049.66
635,171,2022-06-20,1989,1,,604.73,0,0.0625,642.53
636,171,2022-06-20,1032,1,3,536.72,40,0.045,560.87
637,172,2022-06-21,1024,3,,764.77,0,0.0475,801.1
638,172,2022-06-21,1545,2,,83.53,0,0.065,88.96
639,172,2022-06-21,1678,1,,352.6,0,0.04,366.7
640,172,2022-06-21,1776,2,,1262.52,0,0.0475,1322.49
641,173,2022-06-22,20,2,3,1301.66,230,0.0625,1383.01
642,173,2022-06-22,1320,3,3,101.5,20,0.056,107.18
643,173,2022-06-22,456,2,3,468.98,60,0.0725,502.98
644,173,2022-06-22,1215,2,3,105.5,20,0.0625,112.09
645,174,2022-06-23,1880,2,3,187.32,40,0.0625,199.03
646,174,2022-06-23,1549,1,,353.17,0,0.0635,375.6
647,174,2022-06-23,1065,2,,110.34,0,0.06,116.96
648,174,2022-06-23,1385,1,,276.41,0,0.0625,293.69
649,174,2022-06-23,1209,1,,279.68,0,0.04,290.87
650,175,2022-06-24,176,1,3,844.45,155.08,0.045,882.45
651,175,2022-06-24,1341,2,,653.07,0,0.0725,700.42
652,175,2022-06-24,179,3,,104.95,0,0.0575,110.98
653,175,2022-06-24,581,1,,569.91,0,0.0445,595.27
654,176,2022-06-25,384,2,,1581.6,0,0.0575,1672.54
655,176,2022-06-25,208,2,,898.56,0,0.04,934.5
656,176,2022-06-25,90,3,,1351.29,0,0.06,1432.37
657,176,2022-06-25,682,3,3,83.76,30,0.0445,87.49
658,176,2022-06-25,251,3,,729.81,0,0.06,773.6
659,176,2022-06-25,1818,1,,335.98,0,0.065,357.82
660,177,2022-06-26,907,3,3,119.42,20,0.0685,127.6
661,177,2022-06-26,216,1,,366.53,0,0.04,381.19
662,177,2022-06-26,1380,2,,742.3,0,0.0685,793.15
663,177,2022-06-26,970,2,,508.62,0,0.0625,540.41
664,177,2022-06-26,1199,1,3,614.23,40,0.045,641.87
665,177,2022-06-26,1254,1,,368.33,0,0.0625,391.35
666,178,2022-06-27,682,1,,650.87,0,0.0445,679.83
667,178,2022-06-27,1510,1,,190.13,0,0.06,201.54
668,178,2022-06-27,1800,1,,283.53,0,0.05125,298.06
669,178,2022-06-27,1964,2,,491.3,0,0.0725,526.92
670,179,2022-06-28,60,1,,517.31,0,0.0475,541.88
671,179,2022-06-28,1680,2,,185.07,0,0.065,197.1
672,179,2022-06-28,917,1,,344.65,0,0.0635,366.54
673,179,2022-06-28,1336,3,,237.99,0,0.07,254.65
674,179,2022-06-28,1333,1,3,914.66,80,0.06875,977.54
675,180,2022-06-29,996,2,,169.59,0,0.0685,181.21
676,180,2022-06-29,1030,2,,133.06,0,0.0575,140.71
677,180,2022-06-29,259,1,,955.79,0,0.0635,1016.48
678,180,2022-06-29,39,2,,1292.03,0,0.08,1395.39
679,181,2022-06-30,159,2,3,607.96,130,0.0625,645.96
680,181,2022-06-30,1057,1,3,225.45,47.4,0.06,238.98
681,181,2022-06-30,887,2,,614.15,0,0,614.15
682,181,2022-06-30,1490,1,,302.74,0,0.065,322.42
683,182,2022-07-01,290,2,,956.99,0,0.04,995.27
684,182,2022-07-01,1135,3,,131.22,0,0.0485,137.58
685,182,2022-07-01,865,2,3,494.66,80,0,494.66
686,182,2022-07-01,589,1,,40.66,0,0.065,43.3
687,183,2022-07-02,1977,2,,369.66,0,0.0625,392.76
688,183,2022-07-02,1717,1,,91.2,0,0.0575,96.44
689,183,2022-07-02,124,1,3,572.42,80,0.06875,611.77
690,183,2022-07-02,1128,2,,1130.51,0,0.0725,1212.47
691,183,2022-07-02,1821,2,3,651.03,50,0.04,677.07
692,184,2022-07-03,974,1,,520.7,0,0.0685,556.37
693,184,2022-07-03,1789,1,3,341.82,30,0.0625,363.18
694,184,2022-07-03,178,1,3,1211.1,70,0.065,1289.82
695,184,2022-07-03,1047,1,,274.65,0,0.065,292.5
696,184,2022-07-03,1994,3,,617.98,0,0.0485,647.95
697,185,2022-07-04,402,3,3,1171.39,90,0,1171.39
698,185,2022-07-04,1127,3,3,927.43,80,0.0625,985.39
699,185,2022-07-04,1541,2,,613.75,0,0.0485,643.52
700,185,2022-07-04,1,2,,305.58,0,0.0685,326.51
701,186,2022-07-05,394,1,3,960.5,120,0.0725,1030.14
702,186,2022-07-05,1782,1,3,454.55,30,0.06,481.82
703,186,2022-07-05,704,1,,892.36,0,0.065,950.36
704,186,2022-07-05,1439,1,3,626.25,30,0.0625,665.39
705,186,2022-07-05,963,1,,57.78,0,0.07,61.82
706,187,2022-07-06,822,3,,400.93,0,0.0725,430
707,187,2022-07-06,265,3,,155.62,0,0.0575,164.57
708,187,2022-07-06,93,2,,219.38,0,0.06,232.54
709,187,2022-07-06,1630,1,,113.66,0,0.0575,120.2
710,188,2022-07-07,1305,3,,258.11,0,0.04,268.43
711,188,2022-07-07,79,3,,2774.62,0,0.08,2996.59
712,188,2022-07-07,33,1,,190.3,0,0.0625,202.19
713,188,2022-07-07,1798,3,,325.46,0,0.08,351.5
714,189,2022-07-08,1429,2,,123.66,0,0.0635,131.51
715,189,2022-07-08,757,1,,556.81,0,0.08,601.35
716,189,2022-07-08,1313,1,,94.16,0,0.056,99.43
717,189,2022-07-08,226,2,,861.29,0,0.065,917.27
718,190,2022-07-09,1411,2,,45.53,0,0.04,47.35
719,190,2022-07-09,361,1,,119.7,0,0.065,127.48
720,190,2022-07-09,1185,1,,116.76,0,0.065,124.35
721,190,2022-07-09,1202,2,,145.7,0,0.06,154.44
722,191,2022-07-10,614,1,,311.79,0,0.0725,334.39
723,191,2022-07-10,1060,2,,849.95,0,0.0635,903.92
724,191,2022-07-10,569,2,,37.56,0,0.0625,39.91
725,191,2022-07-10,1296,2,,429.37,0,0.0685,458.78
726,192,2022-07-11,973,2,,220.54,0,0.029,226.94
727,192,2022-07-11,13,3,,90.6,0,0.056,95.67
728,192,2022-07-11,1699,2,,1586.62,0,0.06,1681.82
729,192,2022-07-11,212,2,,662.95,0,0.06,702.73
730,193,2022-07-12,1315,1,,290.89,0,0.029,299.33
731,193,2022-07-12,1061,1,,317.21,0,0.06,336.24
732,193,2022-07-12,1324,1,,585.74,0,0.0725,628.21
733,193,2022-07-12,1790,2,,269.3,0,0.0625,286.13
734,194,2022-07-13,1587,1,,313.04,0,0,313.04
735,194,2022-07-13,75,1,,1189.67,0,0.06,1261.05
736,194,2022-07-13,271,3,,551.52,0,0.029,567.51
737,194,2022-07-13,1645,3,,653.9,0,0.0625,694.77
738,195,2022-07-14,241,2,,370.44,0,0.065,394.52
739,195,2022-07-14,540,1,,348.22,0,0.0475,364.76
740,195,2022-07-14,926,1,,733.99,0,0.056,775.09
741,195,2022-07-14,1374,2,,223.09,0,0.0575,235.92
742,196,2022-07-15,563,2,,248.03,0,0,248.03
743,196,2022-07-15,4,2,,717.04,0,0.06875,766.34
744,196,2022-07-15,1721,1,,137.53,0,0.0485,144.2
745,196,2022-07-15,953,2,,185.49,0,0.065,197.55
746,197,2022-07-16,515,1,,385.1,0,0.06,408.21
747,197,2022-07-16,1997,1,,206.96,0,0.0475,216.79
748,197,2022-07-16,200,3,,1378.33,0,0.0445,1439.67
749,197,2022-07-16,1702,2,,1059.73,0,0.06,1123.31
750,198,2022-07-17,1817,2,,114,0,0.08,123.12
751,198,2022-07-17,605,2,,127.88,0,0.0635,136
752,198,2022-07-17,1135,1,,1165.43,0,0.0485,1221.95
753,198,2022-07-17,1663,2,,81.96,0,0.0625,87.08
754,199,2022-07-18,1578,2,,390.25,0,0.0725,418.54
755,199,2022-07-18,1906,2,,301.87,0,0,301.87
756,199,2022-07-18,284,1,,810.87,0,0.06,859.52
757,199,2022-07-18,125,1,,311.35,0,0,311.35
758,200,2022-07-19,283,3,,363.97,0,0.06,385.81
759,200,2022-07-19,1830,1,,131.18,0,0.056,138.53
760,200,2022-07-19,1164,1,,62.47,0,0.0625,66.37
761,200,2022-07-19,1741,1,,15.1,0,0.06,16.01
762,201,2022-07-20,1922,2,,283.82,0,0.07,303.69
763,201,2022-07-20,1447,2,,207.14,0,0.0625,220.09
764,201,2022-07-20,1728,2,,917.98,0,0.045,959.29
765,201,2022-07-20,173,1,,867.9,0,0.0625,922.14
766,202,2022-07-21,843,1,,178.06,0,0.04,185.18
767,202,2022-07-21,1055,3,,427.25,0,0.0625,453.95
768,202,2022-07-21,1459,1,,554,0,0.06,587.24
769,202,2022-07-21,104,1,,711.28,0,0.029,731.91
770,203,2022-07-22,1317,3,,320.11,0,0.04,332.91
771,203,2022-07-22,711,2,,80.44,0,0.0635,85.55
772,203,2022-07-22,1623,2,,73.74,0,0.06875,78.81
773,203,2022-07-22,18,1,,468.8,0,0.0685,500.91
774,204,2022-07-23,568,1,,285.04,0,0.0445,297.72
775,204,2022-07-23,1210,2,,66.53,0,0.07,71.19
776,204,2022-07-23,150,3,,2558.84,0,0.06,2712.37
777,204,2022-07-23,30,1,,398.41,0,0.08,430.28
778,205,2022-07-24,1888,2,,508.19,0,0.0625,539.95
779,205,2022-07-24,775,2,,144.56,0,0.06,153.23
780,205,2022-07-24,389,2,,412.15,0,0,412.15
781,205,2022-07-24,1523,1,,26.38,0,0.0625,28.03
782,206,2022-07-25,1532,2,,290.73,0,0.0725,311.81
783,206,2022-07-25,471,1,,1788.17,0,0,1788.17
784,206,2022-07-25,68,3,,1124.91,0,0.0625,1195.22
785,206,2022-07-25,1222,1,,81.32,0,0.0725,87.22
786,207,2022-07-26,1606,2,,311.8,0,0.06,330.51
787,207,2022-07-26,861,3,,258.64,0,0.0685,276.36
788,207,2022-07-26,860,1,,387.9,0,0.0575,410.2
789,207,2022-07-26,316,2,,1221.34,0,0.0725,1309.89
790,208,2022-07-27,1490,2,,430,0,0.065,457.95
791,208,2022-07-27,327,1,,1683.28,0,0.0475,1763.24
792,208,2022-07-27,1095,3,,493.8,0,0.0445,515.77
793,208,2022-07-27,1747,2,,1168.16,0,0.0685,1248.18
794,209,2022-07-28,141,2,,1824.9,0,0.0725,1957.21
795,209,2022-07-28,1250,1,,339.88,0,0.08,367.07
796,209,2022-07-28,1203,1,,214.39,0,0.0625,227.79
797,209,2022-07-28,1087,2,,347.26,0,0.06875,371.13
798,210,2022-07-29,405,2,,1121.51,0,0.0625,1191.6
799,210,2022-07-29,396,3,,572.01,0,0.0575,604.9
800,210,2022-07-29,461,2,,880.37,0,0.07,942
801,210,2022-07-29,396,2,,1725.3,0,0.0575,1824.5
802,211,2022-07-30,1783,3,,259.21,0,0.065,276.06
803,211,2022-07-30,455,2,,434.41,0,0.07,464.82
804,211,2022-07-30,39,1,,1084.73,0,0.08,1171.51
805,211,2022-07-30,1966,2,,142.41,0,0.06,150.95
806,212,2022-07-31,635,1,,67.82,0,0.0725,72.74
807,212,2022-07-31,1085,2,,781.6,0,0.06,828.5
808,212,2022-07-31,731,3,,817.13,0,0.06,866.16
809,212,2022-07-31,171,2,,559.58,0,0.0685,597.91
810,213,2022-08-01,743,3,,176.44,0,0.0575,186.59
811,213,2022-08-01,1053,1,,708.32,0,0.0635,753.3
812,213,2022-08-01,1703,2,,1400.24,0,0.0625,1487.76
813,213,2022-08-01,675,2,4,40.9,5.58,0.07,43.76
814,213,2022-08-01,532,3,,645.92,0,0.06,684.68
815,214,2022-08-02,1225,1,,1099.39,0,0.065,1170.85
816,214,2022-08-02,1776,2,4,153.27,20.9,0.0475,160.55
817,214,2022-08-02,914,2,,408.02,0,0.0625,433.52
818,214,2022-08-02,577,1,,664.64,0,0.0685,710.17
819,214,2022-08-02,1620,1,,429.2,0,0.0725,460.32
820,214,2022-08-02,385,2,4,182.72,24.9,0.0445,190.85
821,215,2022-08-03,293,1,4,994.45,135.62,0.07,1064.06
822,215,2022-08-03,1962,1,,444.2,0,0.065,473.07
823,215,2022-08-03,1405,1,,361.23,0,0.0725,387.42
824,215,2022-08-03,433,1,,2701.48,0,0.0575,2856.82
825,215,2022-08-03,898,1,,59.68,0,0.065,63.56
826,215,2022-08-03,72,3,4,951.9,129.81,0.0625,1011.39
827,216,2022-08-04,1554,1,,15.53,0,0.0625,16.5
828,216,2022-08-04,269,2,,874.86,0,0.065,931.73
829,216,2022-08-04,1423,2,,756.85,0,0.056,799.23
830,216,2022-08-04,578,3,,325.64,0,0.0625,345.99
831,216,2022-08-04,1208,1,4,509.75,69.52,0.07,545.43
832,216,2022-08-04,1110,2,4,425.9,58.07,0.08,459.97
833,217,2022-08-05,1660,1,,774.49,0,0.04,805.47
834,217,2022-08-05,1219,2,,129.33,0,0.0625,137.41
835,217,2022-08-05,1373,2,4,23.38,3.18,0.06875,24.99
836,217,2022-08-05,926,1,,407.98,0,0.056,430.83
837,217,2022-08-05,1383,1,4,155.14,21.16,0.06,164.45
838,218,2022-08-06,1358,1,,33.4,0,0.06875,35.7
839,218,2022-08-06,395,2,,1078.59,0,0.029,1109.87
840,218,2022-08-06,1163,2,,612.13,0,0.06875,654.21
841,218,2022-08-06,53,3,4,71.5,9.74,0.06,75.79
842,218,2022-08-06,1282,3,4,68.05,9.28,0.029,70.02
843,218,2022-08-06,387,1,4,668.64,91.2,0.07,715.44
844,219,2022-08-07,1556,1,,413.15,0,0.06875,441.55
845,219,2022-08-07,738,3,4,571.25,77.88,0.0725,612.67
846,219,2022-08-07,1949,1,,1526.32,0,0.08,1648.43
847,219,2022-08-07,1885,1,,403.08,0,0,403.08
848,219,2022-08-07,622,3,,566.43,0,0.0725,607.5
849,220,2022-08-08,1747,1,4,551.58,75.22,0.0685,589.36
850,220,2022-08-08,1622,1,4,67.8,9.25,0.0725,72.72
851,220,2022-08-08,712,1,,581.73,0,0.06875,621.72
852,220,2022-08-08,1528,1,,737.88,0,0.07,789.53
853,220,2022-08-08,1833,1,4,278.96,38.04,0.045,291.51
854,220,2022-08-08,776,2,,348.29,0,0.08,376.15
855,221,2022-08-09,1624,2,4,504,68.73,0.065,536.76
856,221,2022-08-09,45,1,4,173.73,23.68,0.0625,184.59
857,221,2022-08-09,490,1,4,780.83,106.5,0.0575,825.73
858,221,2022-08-09,964,1,4,821.91,112.06,0.06,871.22
859,221,2022-08-09,56,2,4,375.81,51.21,0.0685,401.55
860,221,2022-08-09,1939,1,,61.61,0,0.0685,65.83
861,222,2022-08-10,1012,2,,180.88,0,0.06,191.73
862,222,2022-08-10,1113,1,,25.1,0,0.06,26.61
863,222,2022-08-10,1299,1,,316.86,0,0.07,339.04
864,222,2022-08-10,1711,3,4,219.26,29.89,0.0475,229.67
865,222,2022-08-10,125,1,,1490.75,0,0,1490.75
866,222,2022-08-10,610,2,,1205.89,0,0,1205.89
867,223,2022-08-11,309,3,,1158.52,0,0,1158.52
868,223,2022-08-11,1517,1,,342.56,0,0.0685,366.03
869,223,2022-08-11,838,1,,810.4,0,0.0685,865.91
870,223,2022-08-11,1068,1,,295.71,0,0.0475,309.76
871,223,2022-08-11,681,2,,23.93,0,0.0725,25.66
872,224,2022-08-12,1632,1,,277.4,0,0.06875,296.47
873,224,2022-08-12,1509,2,,132.33,0,0.0445,138.22
874,224,2022-08-12,178,3,,821.75,0,0.065,875.16
875,224,2022-08-12,1699,3,,787.56,0,0.06,834.81
876,224,2022-08-12,684,2,,879.88,0,0.06,932.67
877,224,2022-08-12,93,2,4,314.53,42.87,0.06,333.4
878,225,2022-08-13,901,1,4,151.41,20.65,0.06,160.49
879,225,2022-08-13,1542,2,4,667.89,91.05,0.029,687.26
880,225,2022-08-13,1057,2,4,202.1,27.56,0.06,214.23
881,225,2022-08-13,1695,1,,730.83,0,0.045,763.72
882,225,2022-08-13,1182,3,4,360.59,49.17,0,360.59
883,225,2022-08-13,1008,3,4,387.68,52.87,0.07,414.82
884,226,2022-08-14,273,1,,1789.49,0,0.08,1932.65
885,226,2022-08-14,154,3,,896.39,0,0.065,954.66
886,226,2022-08-14,1582,1,4,682.07,92.98,0.0475,714.47
887,226,2022-08-14,1526,2,4,174.83,23.84,0.0625,185.76
888,226,2022-08-14,1048,2,,384.14,0,0,384.14
