order_detail_id,order_id,product_id,variant_id,qty,unit_price,unit_discount,line_total
633,239,49,139,1,38.68,0.0,38.68
634,239,29,78,1,150.1,0.0,150.1
635,239,87,249,5,78.46,0.0,392.3
636,239,6,15,2,111.76,0.0,223.52
637,239,70,200,5,129.33,0.0,646.65
638,240,91,259,1,35.66,0.0,35.66
639,241,24,63,1,122.11,0.0,122.11
640,241,48,137,2,45.39,0.0,90.78
641,241,51,143,1,37.92,0.0,37.92
642,242,72,205,1,153.23,0.0,153.23
643,242,76,214,1,66.03,0.0,66.03
644,243,51,144,1,19.92,0.0,19.92
645,243,43,124,2,44.67,0.0,89.34
646,243,47,135,1,79.33,0.0,79.33
647,243,26,68,1,69.15,0.0,69.15
648,244,27,73,2,7.55,0.0,15.1
649,245,57,163,1,58.38,0.0,58.38
650,245,16,44,1,121.76,0.0,121.76
651,246,98,282,3,69.39,0.0,208.17
652,246,28,76,5,158.25,0.0,791.25
653,246,99,284,2,49.51,0.0,99.02
654,246,53,150,2,76.71,0.0,153.42
655,247,30,83,3,15.27,0.0,45.81
656,247,70,200,1,129.33,0.0,129.33
657,247,5,14,5,81.21,0.0,406.05
658,248,83,234,3,33.04,0.0,99.12
659,248,32,91,2,186.3,0.0,372.6
660,248,11,29,1,41.69,0.0,41.69
661,248,11,29,1,41.69,0.0,41.69
662,248,13,34,2,155.62,0.0,311.24
663,249,26,70,2,69.15,0.0,138.3
664,249,27,72,2,22.55,0.0,45.1
665,250,34,96,1,79.03,0.0,79.03
666,250,29,79,2,140.1,0.0,280.2
667,251,20,53,4,75.61,0.0,302.44
668,251,89,254,3,59.85,0.0,179.55
669,251,39,111,5,68.78,0.0,343.9
670,251,17,45,1,88.41,0.0,88.41
671,252,99,284,1,49.51,0.0,49.51
672,252,44,126,4,22.65,0.0,90.6
673,253,5,11,1,86.21,0.0,86.21
674,253,9,24,1,56.83,0.0,56.83
675,253,23,60,2,33.88,0.0,67.76
676,253,2,3,1,81.92,0.0,81.92
677,254,56,158,2,72.28,0.0,144.56
678,254,23,62,2,48.88,0.0,97.76
679,255,18,48,1,93.27,0.0,93.27
680,256,10,28,1,236.5,0.0,236.5
681,257,73,208,4,198.67,0.0,794.68
682,257,11,29,3,41.69,0.0,125.07
683,257,39,110,2,58.78,0.0,117.56
684,258,18,48,5,93.27,0.0,466.35
685,258,18,48,3,93.27,0.0,279.81
686,258,35,100,4,32.33,0.0,129.32
687,259,24,63,2,122.11,0.0,244.22
688,259,1,1,2,193.05,0.0,386.1
689,260,34,96,2,79.03,0.0,158.06
690,260,52,147,1,97.59,0.0,97.59
691,260,66,189,2,26.38,0.0,52.76
692,260,3,5,4,132.59,0.0,530.36
693,261,19,51,4,192.14,0.0,768.56
694,261,81,226,3,61.08,0.0,183.24
695,262,29,80,2,140.1,0.0,280.2
696,262,96,278,1,80.44,0.0,80.44
697,262,4,8,4,89.33,0.0,357.32
698,262,12,31,2,258.11,0.0,516.22
699,263,53,151,2,44.71,0.0,89.42
700,263,29,78,4,150.1,0.0,600.4
701,263,27,72,2,22.55,0.0,45.1
702,264,54,152,4,31.28,0.0,125.12
703,264,83,234,5,33.04,0.0,165.2
704,264,76,215,4,63.03,0.0,252.12
705,265,24,64,1,112.11,0.0,112.11
706,266,10,26,1,251.5,0.0,251.5
707,267,1,1,1,193.05,0.0,193.05
708,268,29,80,1,140.1,0.0,140.1
709,268,12,32,2,243.11,0.0,486.22
710,268,43,124,2,44.67,0.0,89.34
711,269,100,287,1,44.34,0.0,44.34
712,270,14,36,5,78.42,0.0,392.1
713,270,23,60,4,33.88,0.0,135.52
714,270,12,31,2,258.11,0.0,516.22
715,271,65,187,1,151.37,0.0,151.37
716,271,70,199,1,132.33,0.0,132.33
717,272,18,47,1,98.27,0.0,98.27
718,273,64,183,3,72.17,0.0,216.51
719,274,58,166,5,61.21,0.0,306.05
720,274,21,56,2,72.82,0.0,145.64
721,274,11,30,2,36.69,0.0,73.38
722,274,10,27,2,236.5,0.0,473.0
723,275,33,95,1,56.53,0.0,56.53
724,275,70,199,2,132.33,0.0,264.66
725,276,3,5,1,132.59,0.0,132.59
726,277,34,98,2,79.03,0.0,158.06
727,277,89,255,2,61.85,0.0,123.7
728,277,6,15,1,111.76,0.0,111.76
729,277,42,119,3,40.62,0.0,121.86
730,278,26,69,1,64.15,0.0,64.15
731,278,48,136,4,45.39,0.0,181.56
732,278,46,133,3,88.22,0.0,264.66
733,279,68,194,1,168.66,0.0,168.66
734,279,47,135,2,79.33,0.0,158.66
735,279,87,247,3,64.46,0.0,193.38
736,279,23,62,1,48.88,0.0,48.88
737,280,84,236,5,50.36,0.0,251.8
738,280,17,45,1,88.41,0.0,88.41
739,281,43,124,3,44.67,0.0,134.01
740,281,61,175,5,69.85,0.0,349.25
741,281,33,92,4,56.53,0.0,226.12
742,282,3,5,1,132.59,0.0,132.59
743,282,34,96,1,79.03,0.0,79.03
744,282,44,126,5,22.65,0.0,113.25
745,282,38,109,1,164.11,0.0,164.11
746,283,93,269,4,41.84,0.0,167.36
747,283,52,146,1,65.59,0.0,65.59
748,283,30,83,3,15.27,0.0,45.81
749,284,60,171,3,18.2,0.0,54.6
750,284,45,129,3,47.45,0.0,142.35
751,284,90,256,4,38.11,0.0,152.44
752,284,53,151,1,44.71,0.0,44.71
753,284,20,55,2,60.61,0.0,121.22
754,285,15,39,1,161.21,0.0,161.21
755,285,31,85,1,52.47,0.0,52.47
756,285,58,165,5,43.21,0.0,216.05
757,285,39,112,1,53.78,0.0,53.78
758,286,13,34,2,155.62,0.0,311.24
759,286,81,227,1,63.08,0.0,63.08
760,286,72,204,2,156.23,0.0,312.46
761,286,18,47,3,98.27,0.0,294.81
762,286,71,202,1,18.78,0.0,18.78
763,286,78,218,2,83.43,0.0,166.86
764,287,12,32,2,243.11,0.0,486.22
765,288,24,65,1,107.11,0.0,107.11
766,288,55,156,1,17.23,0.0,17.23
767,288,57,163,4,58.38,0.0,233.52
768,288,84,239,1,36.36,0.0,36.36
769,288,62,177,1,153.25,0.0,153.25
770,289,29,79,4,140.1,0.0,560.4
771,289,53,150,1,76.71,0.0,76.71
772,289,93,267,3,29.84,0.0,89.52
773,289,11,30,2,36.69,0.0,73.38
774,289,36,102,1,25.53,0.0,25.53
775,290,33,94,2,66.53,0.0,133.06
776,291,78,218,1,83.43,0.0,83.43
777,291,23,60,1,33.88,0.0,33.88
778,291,67,191,1,83.05,0.0,83.05
779,291,80,223,1,216.05,0.0,216.05
780,292,58,165,3,43.21,0.0,129.63
781,292,51,145,2,51.92,0.0,103.84
782,292,10,26,4,251.5,0.0,1006.0
783,292,31,84,3,47.47,0.0,142.41
784,292,91,261,2,23.66,0.0,47.32
785,293,5,13,3,96.21,0.0,288.63
786,293,50,140,4,111.34,0.0,445.36
787,293,64,184,3,66.17,0.0,198.51
788,294,4,8,1,89.33,0.0,89.33
789,294,63,181,1,65.54,0.0,65.54
790,295,78,218,1,83.43,0.0,83.43
791,295,18,48,1,93.27,0.0,93.27
792,295,38,108,1,174.11,0.0,174.11
793,295,51,143,1,37.92,0.0,37.92
794,295,54,153,3,13.28,0.0,39.84
795,296,33,95,1,56.53,0.0,56.53
796,296,33,93,3,51.53,0.0,154.59
797,296,23,61,2,38.88,0.0,77.76
798,297,59,167,2,55.83,0.0,111.66
799,297,18,48,1,93.27,0.0,93.27
800,298,57,163,5,58.38,0.0,291.9
801,299,80,225,1,213.05,0.0,213.05
802,299,26,70,4,69.15,0.0,276.6
803,299,36,103,2,10.53,0.0,21.06
804,299,57,162,4,44.38,0.0,177.52
805,299,79,220,1,151.61,0.0,151.61
806,300,99,284,4,49.51,0.0,198.04
807,300,11,29,3,41.69,0.0,125.07
808,301,47,135,2,79.33,0.0,158.66
809,301,64,183,2,72.17,0.0,144.34
810,301,56,158,1,72.28,0.0,72.28
811,302,52,147,1,97.59,0.0,97.59
812,302,74,209,2,215.0,0.0,430.0
813,302,63,182,4,65.54,0.0,262.16
814,303,59,167,1,55.83,0.0,55.83
815,304,14,36,2,78.42,0.0,156.84
816,304,51,145,3,51.92,0.0,155.76
817,305,31,87,2,62.47,0.0,124.94
818,305,65,186,1,154.37,0.0,154.37
819,305,57,164,3,26.38,0.0,79.14
820,306,74,209,1,215.0,0.0,215.0
821,306,95,274,1,7.88,0.0,7.88
822,306,53,151,1,44.71,0.0,44.71
823,306,26,69,1,64.15,0.0,64.15
824,306,64,184,1,66.17,0.0,66.17
825,306,40,113,2,133.52,0.0,267.04
826,307,29,79,1,140.1,0.0,140.1
827,307,74,209,1,215.0,0.0,215.0
828,308,94,271,1,24.87,0.0,24.87
829,308,24,63,1,122.11,0.0,122.11
830,308,41,117,1,22.66,0.0,22.66
831,308,9,22,1,56.83,0.0,56.83
832,309,47,134,2,97.33,0.0,194.66
833,309,42,120,1,72.62,0.0,72.62
834,310,80,225,1,213.05,0.0,213.05
835,310,11,30,1,36.69,0.0,36.69
836,311,7,17,2,51.06,0.0,102.12
837,312,62,178,1,150.25,0.0,150.25
838,312,17,45,2,88.41,0.0,176.82
839,312,16,44,2,121.76,0.0,243.52
840,312,37,105,2,23.93,0.0,47.86
841,313,61,174,2,72.85,0.0,145.7
842,313,32,90,3,176.3,0.0,528.9
843,313,89,253,2,73.85,0.0,147.7
844,313,8,20,2,193.95,0.0,387.9
845,314,12,31,4,258.11,0.0,1032.44
846,314,42,121,3,40.62,0.0,121.86
847,314,44,127,5,22.65,0.0,113.25
848,314,9,24,5,56.83,0.0,284.15
849,315,7,17,3,51.06,0.0,153.18
850,315,20,52,1,65.61,0.0,65.61
851,316,46,130,5,70.22,0.0,351.1
852,316,2,3,3,81.92,0.0,245.76
853,316,68,196,5,165.66,0.0,828.3
854,317,22,58,3,138.97,0.0,416.91
855,317,19,49,1,207.14,0.0,207.14
856,317,40,116,1,143.52,0.0,143.52
857,318,26,68,1,69.15,0.0,69.15
858,318,71,203,4,18.78,0.0,75.12
859,318,64,184,1,66.17,0.0,66.17
860,318,3,6,4,147.59,0.0,590.36
861,319,41,117,2,22.66,0.0,45.32
862,319,19,50,4,192.14,0.0,768.56
863,320,66,189,2,26.38,0.0,52.76
864,320,6,16,2,126.76,0.0,253.52
865,321,49,139,4,38.68,0.0,154.72
866,321,38,108,1,174.11,0.0,174.11
867,321,4,7,3,84.33,0.0,252.99
868,321,18,47,2,98.27,0.0,196.54
869,321,33,94,4,66.53,0.0,266.12
870,321,74,210,3,212.0,0.0,636.0
871,322,75,213,2,44.67,0.0,89.34
872,323,37,105,1,23.93,0.0,23.93
873,324,2,3,1,81.92,0.0,81.92
874,324,57,163,1,58.38,0.0,58.38
875,325,85,240,1,18.14,0.0,18.14
876,325,27,71,1,12.55,0.0,12.55
877,326,79,220,1,151.61,0.0,151.61
878,326,1,1,2,193.05,0.0,386.1
879,327,38,109,2,164.11,0.0,328.22
880,327,43,124,3,44.67,0.0,134.01
881,327,93,267,1,29.84,0.0,29.84
882,327,20,54,4,60.61,0.0,242.44
883,328,52,147,1,97.59,0.0,97.59
884,328,19,50,1,192.14,0.0,192.14
885,328,9,24,1,56.83,0.0,56.83
886,329,13,34,1,155.62,0.0,155.62
887,329,64,183,2,72.17,0.0,144.34
888,329,1,1,2,193.05,0.0,386.1
889,329,43,124,2,44.67,0.0,89.34
890,329,88,252,1,33.4,0.0,33.4
891,330,47,135,2,79.33,0.0,158.66
892,330,88,251,5,33.4,0.0,167.0
893,330,10,25,2,241.5,0.0,483.0
894,330,18,47,3,98.27,0.0,294.81
895,330,38,107,4,159.11,0.0,636.44
896,331,48,136,2,45.39,0.0,90.78
897,332,66,188,5,32.38,0.0,161.9
898,333,18,48,1,93.27,0.0,93.27
899,333,74,210,1,212.0,0.0,212.0
900,333,69,198,1,25.8,0.0,25.8
901,334,51,143,1,37.92,0.0,37.92
902,335,34,96,1,79.03,0.0,79.03
903,336,46,133,3,88.22,0.0,264.66
904,336,13,34,4,155.62,0.0,622.48
905,336,32,91,5,186.3,0.0,931.5
906,336,69,197,5,22.8,0.0,114.0
907,336,55,157,5,17.23,0.0,86.15
908,337,84,238,2,38.36,0.0,76.72
909,338,34,98,2,79.03,0.0,158.06
910,338,44,125,1,40.65,0.0,40.65
911,339,29,79,2,140.1,0.0,280.2
912,340,74,209,1,215.0,0.0,215.0
913,341,14,38,1,93.42,0.0,93.42
914,341,29,77,1,135.1,0.0,135.1
915,342,64,184,1,66.17,0.0,66.17
916,343,57,163,1,58.38,0.0,58.38
917,343,6,15,5,111.76,0.0,558.8
918,343,20,55,2,60.61,0.0,121.22
919,344,68,193,4,165.66,0.0,662.64
920,344,24,65,4,107.11,0.0,428.44
921,344,78,219,1,80.43,0.0,80.43
922,344,73,206,4,195.67,0.0,782.68
923,344,100,285,4,42.34,0.0,169.36
924,344,19,51,2,192.14,0.0,384.28
925,345,6,16,3,126.76,0.0,380.28
926,345,5,14,3,81.21,0.0,243.63
927,345,8,21,1,183.95,0.0,183.95
928,345,34,96,3,79.03,0.0,237.09
929,346,7,18,2,51.06,0.0,102.12
930,346,15,40,3,176.21,0.0,528.63
931,346,1,1,4,193.05,0.0,772.2
932,347,50,140,3,111.34,0.0,334.02
933,347,13,33,1,140.62,0.0,140.62
934,347,73,208,1,198.67,0.0,198.67
935,348,43,123,2,12.67,0.0,25.34
936,348,19,50,2,192.14,0.0,384.28
937,349,1,1,2,193.05,0.0,386.1
938,349,17,46,5,83.41,0.0,417.05
939,349,7,19,4,56.06,0.0,224.24
940,350,61,175,3,69.85,0.0,209.55
941,350,4,9,4,99.33,0.0,397.32
942,350,32,91,2,186.3,0.0,372.6
943,351,24,64,4,112.11,0.0,448.44
944,352,38,108,1,174.11,0.0,174.11
945,353,8,21,2,183.95,0.0,367.9
946,353,24,64,1,112.11,0.0,112.11
947,354,10,28,2,236.5,0.0,473.0
948,354,72,205,1,153.23,0.0,153.23
949,355,13,34,2,155.62,0.0,311.24
950,355,28,75,2,153.25,0.0,306.5
951,356,51,145,3,51.92,0.0,155.76
952,356,2,3,3,81.92,0.0,245.76
953,356,33,95,5,56.53,0.0,282.65
954,356,86,246,3,85.71,0.0,257.13
955,356,22,59,3,148.97,0.0,446.91
956,357,34,98,1,79.03,0.0,79.03
957,357,47,135,2,79.33,0.0,158.66
958,357,80,223,1,216.05,0.0,216.05
959,357,41,118,2,40.66,0.0,81.32
960,357,93,267,1,29.84,0.0,29.84
961,357,52,146,1,65.59,0.0,65.59
962,358,35,99,2,27.33,0.0,54.66
963,358,55,157,2,17.23,0.0,34.46
964,358,26,69,3,64.15,0.0,192.45
965,359,75,213,1,44.67,0.0,44.67
966,359,6,15,4,111.76,0.0,447.04
967,360,10,26,2,251.5,0.0,503.0
968,361,4,10,5,84.33,0.0,421.65
969,362,89,253,4,73.85,0.0,295.4
970,363,67,191,1,83.05,0.0,83.05
971,363,2,4,2,86.92,0.0,173.84
972,363,90,256,1,38.11,0.0,38.11
973,363,35,99,1,27.33,0.0,27.33
974,363,19,49,3,207.14,0.0,621.42
975,364,22,58,5,138.97,0.0,694.85
976,364,60,173,2,36.2,0.0,72.4
977,364,48,136,1,45.39,0.0,45.39
978,364,76,214,3,66.03,0.0,198.09
979,365,26,69,3,64.15,0.0,192.45
980,365,50,141,5,97.34,0.0,486.7
981,366,21,57,2,67.82,0.0,135.64
982,366,94,270,1,36.87,0.0,36.87
983,367,12,32,3,243.11,0.0,729.33
984,368,27,71,2,12.55,0.0,25.1
985,368,6,15,2,111.76,0.0,223.52
986,368,12,32,2,243.11,0.0,486.22
987,368,84,237,5,38.36,0.0,191.8
988,368,22,58,5,138.97,0.0,694.85
989,369,14,36,1,78.42,0.0,78.42
990,369,52,146,1,65.59,0.0,65.59
991,370,51,145,2,51.92,0.0,103.84
992,370,2,3,1,81.92,0.0,81.92
993,371,40,115,3,133.52,0.0,400.56
994,371,55,156,3,17.23,0.0,51.69
995,371,79,220,2,151.61,0.0,303.22
996,371,28,74,3,158.25,0.0,474.75
997,371,13,33,5,140.62,0.0,703.1
998,372,28,74,1,158.25,0.0,158.25
999,372,58,166,1,61.21,0.0,61.21
1000,373,5,11,3,86.21,0.0,258.63
1001,373,8,20,3,193.95,0.0,581.85
1002,373,39,111,3,68.78,0.0,206.34
1003,374,71,203,4,18.78,0.0,75.12
1004,375,59,168,5,55.83,0.0,279.15
1005,375,86,246,2,85.71,0.0,171.42
1006,376,34,97,1,89.03,0.0,89.03
1007,376,57,163,2,58.38,0.0,116.76
1008,377,69,198,1,25.8,0.0,25.8
1009,378,19,50,1,192.14,0.0,192.14
1010,378,6,16,1,126.76,0.0,126.76
1011,378,6,16,2,126.76,0.0,253.52
1012,379,81,226,3,61.08,0.0,183.24
1013,379,6,15,4,111.76,0.0,447.04
1014,379,19,51,1,192.14,0.0,192.14
1015,379,1,2,1,188.05,0.0,188.05
1016,380,30,83,1,15.27,0.0,15.27
1017,381,46,131,1,70.22,0.0,70.22
1018,381,63,181,4,65.54,0.0,262.16
1019,381,1,1,1,193.05,0.0,193.05
1020,381,17,45,1,88.41,0.0,88.41
1021,382,81,226,2,61.08,0.0,122.16
1022,382,6,15,1,111.76,0.0,111.76
1023,383,60,172,1,18.2,0.0,18.2
1024,384,27,72,1,22.55,0.0,22.55
1025,384,33,94,1,66.53,0.0,66.53
1026,384,22,59,3,148.97,0.0,446.91
1027,384,9,24,1,56.83,0.0,56.83
1028,384,42,120,3,72.62,0.0,217.86
1029,385,18,47,1,98.27,0.0,98.27
1030,386,13,35,1,145.62,0.0,145.62
1031,386,41,117,1,22.66,0.0,22.66
1032,387,46,131,2,70.22,0.0,140.44
1033,388,51,144,2,19.92,0.0,39.84
1034,388,3,6,2,147.59,0.0,295.18
1035,388,19,51,1,192.14,0.0,192.14
1036,388,79,220,1,151.61,0.0,151.61
1037,389,33,92,2,56.53,0.0,113.06
1038,389,32,91,1,186.3,0.0,186.3
1039,390,72,205,3,153.23,0.0,459.69
1040,390,12,31,4,258.11,0.0,1032.44
1041,390,16,42,2,126.76,0.0,253.52
1042,390,17,46,1,83.41,0.0,83.41
1043,390,58,166,1,61.21,0.0,61.21
1044,391,16,44,4,121.76,0.0,487.04
1045,391,13,34,4,155.62,0.0,622.48
1046,392,37,106,1,18.93,0.0,18.93
1047,392,51,145,2,51.92,0.0,103.84
1048,392,73,207,2,192.67,0.0,385.34
1049,392,47,135,2,79.33,0.0,158.66
1050,393,59,168,1,55.83,0.0,55.83
1051,393,15,39,1,161.21,0.0,161.21
1052,393,74,209,2,215.0,0.0,430.0
1053,393,35,99,1,27.33,0.0,27.33
1054,394,57,164,1,26.38,0.0,26.38
1055,394,98,281,3,83.39,0.0,250.17
1056,394,54,153,5,13.28,0.0,66.4
1057,394,68,196,1,165.66,0.0,165.66
1058,394,61,176,3,66.85,0.0,200.55
1059,395,40,113,1,133.52,0.0,133.52
1060,395,39,112,5,53.78,0.0,268.9
1061,396,97,279,4,39.57,0.0,158.28
1062,396,18,48,2,93.27,0.0,186.54
1063,397,48,136,1,45.39,0.0,45.39
1064,397,59,167,1,55.83,0.0,55.83
1065,398,22,58,1,138.97,0.0,138.97
1066,399,58,165,2,43.21,0.0,86.42
1067,400,26,70,3,69.15,0.0,207.45
1068,400,30,83,1,15.27,0.0,15.27
1069,400,81,229,1,75.08,0.0,75.08
1070,401,39,112,1,53.78,0.0,53.78
1071,401,53,148,1,62.71,0.0,62.71
1072,402,46,133,2,88.22,0.0,176.44
1073,402,89,254,2,59.85,0.0,119.7
1074,402,40,116,3,143.52,0.0,430.56
1075,403,65,186,1,154.37,0.0,154.37
1076,403,67,192,2,77.05,0.0,154.1
1077,403,45,128,1,29.45,0.0,29.45
1078,404,25,67,1,126.29,0.0,126.29
1079,404,30,81,1,25.27,0.0,25.27
1080,404,14,37,2,83.42,0.0,166.84
1081,405,56,159,3,58.28,0.0,174.84
1082,405,13,34,2,155.62,0.0,311.24
1083,405,5,12,3,81.21,0.0,243.63
1084,405,35,100,2,32.33,0.0,64.66
1085,405,12,32,3,243.11,0.0,729.33
1086,406,45,128,2,29.45,0.0,58.9
1087,406,35,100,2,32.33,0.0,64.66
1088,406,93,267,3,29.84,0.0,89.52
1089,406,78,218,2,83.43,0.0,166.86
1090,406,76,215,3,63.03,0.0,189.09
1091,406,36,104,3,15.53,0.0,46.59
1092,407,1,1,2,193.05,0.0,386.1
1093,407,15,40,1,176.21,0.0,176.21
1094,408,47,135,1,79.33,0.0,79.33
1095,408,19,50,2,192.14,0.0,384.28
1096,408,98,282,1,69.39,0.0,69.39
1097,408,58,166,3,61.21,0.0,183.63
1098,409,17,45,1,88.41,0.0,88.41
1099,409,61,176,4,66.85,0.0,267.4
1100,409,94,270,2,36.87,0.0,73.74
1101,410,25,66,1,136.29,0.0,136.29
1102,410,48,136,1,45.39,0.0,45.39
1103,410,24,65,1,107.11,0.0,107.11
1104,410,36,102,2,25.53,0.0,51.06
1105,411,23,62,1,48.88,0.0,48.88
1106,411,51,144,1,19.92,0.0,19.92
1107,411,16,44,1,121.76,0.0,121.76
1108,412,60,173,4,36.2,0.0,144.8
1109,413,70,200,2,129.33,0.0,258.66
1110,413,38,109,1,164.11,0.0,164.11
1111,414,81,229,1,75.08,0.0,75.08
1112,415,86,246,2,85.71,0.0,171.42
1113,415,12,32,1,243.11,0.0,243.11
1114,415,20,52,2,65.61,0.0,131.22
1115,416,32,89,2,171.3,0.0,342.6
1116,416,13,33,2,140.62,0.0,281.24
1117,416,61,174,1,72.85,0.0,72.85
1118,416,41,118,1,40.66,0.0,40.66
1119,417,7,19,2,56.06,0.0,112.12
1120,417,62,178,3,150.25,0.0,450.75
1121,417,98,282,4,69.39,0.0,277.56
1122,417,1,2,3,188.05,0.0,564.15
1123,417,13,34,2,155.62,0.0,311.24
1124,418,29,77,3,135.1,0.0,405.3
1125,418,42,120,3,72.62,0.0,217.86
1126,418,60,173,3,36.2,0.0,108.6
1127,418,100,285,1,42.34,0.0,42.34
1128,419,65,186,1,154.37,0.0,154.37
1129,420,53,148,1,62.71,0.0,62.71
1130,421,16,43,1,136.76,0.0,136.76
1131,421,16,41,3,121.76,0.0,365.28
1132,422,80,225,2,213.05,0.0,426.1
1133,422,9,23,5,61.83,0.0,309.15
1134,423,85,243,1,6.14,0.0,6.14
1135,423,41,117,1,22.66,0.0,22.66
1136,424,22,59,2,148.97,0.0,297.94
1137,424,21,57,1,67.82,0.0,67.82
1138,424,63,182,2,65.54,0.0,131.08
1139,424,18,47,1,98.27,0.0,98.27
1140,424,2,3,5,81.92,0.0,409.6
1141,425,79,222,3,145.61,0.0,436.83
1142,425,82,230,2,21.0,0.0,42.0
1143,426,60,172,2,18.2,0.0,36.4
1144,427,32,89,2,171.3,0.0,342.6
1145,427,70,200,2,129.33,0.0,258.66
1146,427,26,70,4,69.15,0.0,276.6
1147,427,24,64,3,112.11,0.0,336.33
1148,428,65,186,4,154.37,0.0,617.48
1149,429,27,73,1,7.55,0.0,7.55
1150,430,17,46,2,83.41,0.0,166.82
1151,430,26,69,1,64.15,0.0,64.15
1152,431,11,30,2,36.69,0.0,73.38
1153,431,35,99,2,27.33,0.0,54.66
1154,432,73,208,1,198.67,0.0,198.67
1155,432,24,65,1,107.11,0.0,107.11
1156,432,100,286,1,56.34,0.0,56.34
1157,432,55,157,2,17.23,0.0,34.46
1158,432,15,39,2,161.21,0.0,322.42
1159,433,54,153,2,13.28,0.0,26.56
1160,433,5,14,2,81.21,0.0,162.42
1161,434,26,69,4,64.15,0.0,256.6
1162,434,95,273,2,21.88,0.0,43.76
1163,434,46,132,1,102.22,0.0,102.22
1164,434,28,76,4,158.25,0.0,633.0
1165,434,18,48,2,93.27,0.0,186.54
1166,435,19,51,1,192.14,0.0,192.14
1167,435,56,160,3,40.28,0.0,120.84
1168,436,40,113,1,133.52,0.0,133.52
1169,436,84,236,1,50.36,0.0,50.36
1170,437,5,14,1,81.21,0.0,81.21
1171,437,27,71,1,12.55,0.0,12.55
1172,437,62,180,1,150.25,0.0,150.25
1173,438,46,132,1,102.22,0.0,102.22
1174,439,14,37,3,83.42,0.0,250.26
1175,439,26,69,1,64.15,0.0,64.15
1176,439,19,49,3,207.14,0.0,621.42
1177,439,26,68,3,69.15,0.0,207.45
1178,439,13,33,3,140.62,0.0,421.86
1179,440,59,168,1,55.83,0.0,55.83
1180,441,20,55,1,60.61,0.0,60.61
1181,441,71,202,1,18.78,0.0,18.78
1182,441,27,71,3,12.55,0.0,37.65
1183,442,79,222,5,145.61,0.0,728.05
1184,442,43,124,5,44.67,0.0,223.35
1185,443,26,68,4,69.15,0.0,276.6
1186,444,51,144,2,19.92,0.0,39.84
1187,444,76,214,3,66.03,0.0,198.09
1188,444,77,216,4,190.3,0.0,761.2
1189,444,15,40,1,176.21,0.0,176.21
1190,444,50,140,1,111.34,0.0,111.34
1191,445,55,156,2,17.23,0.0,34.46
1192,445,67,191,5,83.05,0.0,415.25
1193,445,75,211,1,47.67,0.0,47.67
1194,446,35,100,4,32.33,0.0,129.32
1195,446,37,106,1,18.93,0.0,18.93
1196,447,13,35,1,145.62,0.0,145.62
1197,448,31,84,1,47.47,0.0,47.47
1198,448,90,257,1,52.11,0.0,52.11
1199,449,81,227,3,63.08,0.0,189.24
1200,449,62,177,1,153.25,0.0,153.25
1201,449,94,270,1,36.87,0.0,36.87
1202,449,49,138,4,20.68,0.0,82.72
1203,449,54,152,1,31.28,0.0,31.28
1204,450,36,104,1,15.53,0.0,15.53
1205,450,5,13,1,96.21,0.0,96.21
1206,450,40,115,3,133.52,0.0,400.56
1207,450,22,59,2,148.97,0.0,297.94
1208,450,73,208,3,198.67,0.0,596.01
1209,451,20,54,1,60.61,0.0,60.61
1210,451,42,119,5,40.62,0.0,203.1
1211,451,37,105,1,23.93,0.0,23.93
1212,451,21,57,1,67.82,0.0,67.82
1213,451,22,58,1,138.97,0.0,138.97
1214,451,75,212,1,50.67,0.0,50.67
1215,452,80,224,3,213.05,0.0,639.15
1216,452,53,150,1,76.71,0.0,76.71
1217,453,60,172,1,18.2,0.0,18.2
1218,453,36,103,4,10.53,0.0,42.12
1219,454,83,234,1,33.04,0.0,33.04
1220,455,32,90,2,176.3,0.0,352.6
1221,456,16,41,1,121.76,0.0,121.76
1222,456,59,167,5,55.83,0.0,279.15
1223,456,88,251,2,33.4,0.0,66.8
1224,457,35,100,2,32.33,0.0,64.66
1225,458,67,192,2,77.05,0.0,154.1
1226,458,23,61,1,38.88,0.0,38.88
1227,458,19,50,1,192.14,0.0,192.14
1228,459,1,1,5,193.05,0.0,965.25
1229,459,53,148,2,62.71,0.0,125.42
1230,459,44,125,1,40.65,0.0,40.65
1231,460,24,65,2,107.11,0.0,214.22
1232,460,61,176,3,66.85,0.0,200.55
1233,461,9,24,2,56.83,0.0,113.66
1234,461,94,271,2,24.87,0.0,49.74
1235,461,22,58,2,138.97,0.0,277.94
1236,462,75,211,2,47.67,0.0,95.34
1237,462,67,191,1,83.05,0.0,83.05
1238,463,22,59,1,148.97,0.0,148.97
1239,463,47,134,5,97.33,0.0,486.65
1240,463,30,82,4,10.27,0.0,41.08
1241,464,13,35,2,145.62,0.0,291.24
1242,464,79,222,1,145.61,0.0,145.61
1243,464,80,224,2,213.05,0.0,426.1
1244,464,65,185,2,154.37,0.0,308.74
1245,464,29,79,1,140.1,0.0,140.1
1246,464,34,97,2,89.03,0.0,178.06
1247,465,77,216,3,190.3,0.0,570.9
1248,465,36,103,1,10.53,0.0,10.53
1249,466,67,191,1,83.05,0.0,83.05
1250,466,71,203,1,18.78,0.0,18.78
1251,466,70,199,5,132.33,0.0,661.65
1252,466,6,16,1,126.76,0.0,126.76
1253,466,72,204,2,156.23,0.0,312.46
1254,466,49,138,2,20.68,0.0,41.36
